trial_id,target_category,real_category,image
167,basket,sand,sand/img_564593.jpeg
167,basket,floor,floor/img_3221.jpeg
167,basket,window,window/img_77036.jpeg
168,basket,basket,basket/img_330.jpeg
168,basket,room,room/img_7266.jpeg
168,basket,paper,paper/img_37887.jpeg
168,basket,stairs,stairs/img_247705.jpeg
169,basket,basket,basket/img_50194.jpeg
169,basket,door,door/img_105981.jpeg
169,basket,ground,ground/img_12273.jpeg
169,basket,window,window/img_136377.jpeg
170,basket,basket,basket/img_308.jpeg
170,basket,cat,cat/img_256692.jpeg
170,basket,hand,hand/img_112324.jpeg
170,basket,road,road/img_246350.jpeg
171,basket,basket,basket/img_6637.jpeg
171,basket,room,room/img_117386.jpeg
171,basket,door,door/img_130787.jpeg
171,basket,hand,hand/img_8003.jpeg
172,basket,basket,basket/img_335.jpeg
172,basket,cat,cat/img_9393.jpeg
172,basket,hand,hand/img_3197.jpeg
172,basket,toy,toy/img_5721.jpeg
173,basket,basket,basket/img_97055.jpeg
173,basket,car,car/img_142042.jpeg
173,basket,paper,paper/img_363819.jpeg
173,basket,cat,cat/img_69040.jpeg
174,basket,basket,basket/img_50191.jpeg
174,basket,ball,ball/img_89736.jpeg
174,basket,table,table/img_570135.jpeg
174,basket,puzzle,puzzle/img_557500.jpeg
175,basket,basket,basket/img_50188.jpeg
175,basket,foot,foot/img_561968.jpeg
175,basket,toy,toy/img_329286.jpeg
175,basket,hand,hand/img_95530.jpeg
176,basket,basket,basket/img_72631.jpeg
176,basket,floor,floor/img_34138.jpeg
176,basket,ground,ground/img_67802.jpeg
176,basket,car,car/img_98600.jpeg
177,basket,basket,basket/img_648.jpeg
177,basket,room,room/img_559938.jpeg
177,basket,paper,paper/img_565435.jpeg
177,basket,ground,ground/img_555216.jpeg
178,basket,basket,basket/img_649.jpeg
178,basket,ball,ball/img_34309.jpeg
178,basket,paper,paper/img_360968.jpeg
178,basket,door,door/img_554391.jpeg
179,basket,basket,basket/img_251004.jpeg
179,basket,hand,hand/img_112303.jpeg
179,basket,ground,ground/img_177005.jpeg
179,basket,crib,crib/img_129016.jpeg
180,basket,basket,basket/img_334.jpeg
180,basket,kitchen,kitchen/img_114908.jpeg
180,basket,toy,toy/img_83433.jpeg
180,basket,paper,paper/img_83707.jpeg
181,basket,basket,basket/img_250997.jpeg
181,basket,ball,ball/img_171883.jpeg
181,basket,hand,hand/img_95616.jpeg
181,basket,car,car/img_546743.jpeg
182,basket,basket,basket/img_37531.jpeg
182,basket,sand,sand/img_564593.jpeg
182,basket,road,road/img_66012.jpeg
182,basket,toy,toy/img_119160.jpeg
183,basket,basket,basket/img_651.jpeg
183,basket,door,door/img_328567.jpeg
183,basket,sand,sand/img_339328.jpeg
183,basket,puzzle,puzzle/img_341716.jpeg
184,basket,basket,basket/img_13883.jpeg
184,basket,chair,chair/img_14085.jpeg
184,basket,computer,computer/img_548982.jpeg
184,basket,room,room/img_20733.jpeg
185,basket,basket,basket/img_97055.jpeg
185,basket,table,table/img_68624.jpeg
185,basket,sand,sand/img_331561.jpeg
185,basket,crib,crib/img_1019633.jpeg
186,basket,basket,basket/img_332.jpeg
186,basket,computer,computer/img_251150.jpeg
186,basket,stairs,stairs/img_571888.jpeg
186,basket,door,door/img_561999.jpeg
187,basket,basket,basket/img_331.jpeg
187,basket,crib,crib/img_129009.jpeg
187,basket,paper,paper/img_364006.jpeg
187,basket,car,car/img_137049.jpeg
188,basket,basket,basket/img_13883.jpeg
188,basket,ball,ball/img_24425.jpeg
188,basket,road,road/img_29362.jpeg
188,basket,floor,floor/img_559137.jpeg
189,basket,basket,basket/img_653.jpeg
189,basket,computer,computer/img_350217.jpeg
189,basket,paper,paper/img_565423.jpeg
189,basket,cat,cat/img_99678.jpeg
190,basket,basket,basket/img_335.jpeg
190,basket,window,window/img_124460.jpeg
190,basket,chair,chair/img_9993.jpeg
190,basket,crib,crib/img_558284.jpeg
191,basket,basket,basket/img_18973.jpeg
191,basket,computer,computer/img_549371.jpeg
191,basket,ball,ball/img_99229.jpeg
191,basket,toy,toy/img_122811.jpeg
192,basket,basket,basket/img_72630.jpeg
192,basket,foot,foot/img_351646.jpeg
192,basket,toy,toy/img_127332.jpeg
192,basket,chair,chair/img_548877.jpeg
193,basket,basket,basket/img_251045.jpeg
193,basket,chair,chair/img_72671.jpeg
193,basket,puzzle,puzzle/img_332638.jpeg
193,basket,cat,cat/img_127421.jpeg
194,basket,basket,basket/img_29887.jpeg
194,basket,hand,hand/img_574012.jpeg
194,basket,stairs,stairs/img_148625.jpeg
194,basket,ground,ground/img_12311.jpeg
195,basket,basket,basket/img_14378.jpeg
195,basket,foot,foot/img_362006.jpeg
195,basket,car,car/img_546741.jpeg
195,basket,ball,ball/img_25746.jpeg
196,basket,basket,basket/img_50188.jpeg
196,basket,hand,hand/img_548188.jpeg
196,basket,ground,ground/img_246092.jpeg
196,basket,window,window/img_136518.jpeg
197,basket,basket,basket/img_251045.jpeg
197,basket,computer,computer/img_1019758.jpeg
197,basket,foot,foot/img_94650.jpeg
197,basket,paper,paper/img_37860.jpeg
198,basket,basket,basket/img_653.jpeg
198,basket,sand,sand/img_564593.jpeg
198,basket,car,car/img_362335.jpeg
198,basket,road,road/img_16149.jpeg
199,basket,basket,basket/img_332.jpeg
199,basket,computer,computer/img_549525.jpeg
199,basket,ground,ground/img_64303.jpeg
199,basket,table,table/img_565267.jpeg
200,car,car,car/img_351337.jpeg
200,car,sand,sand/img_331346.jpeg
200,car,road,road/img_330250.jpeg
200,car,foot,foot/img_352770.jpeg
201,car,car,car/img_330138.jpeg
201,car,foot,foot/img_175794.jpeg
201,car,stairs,stairs/img_354954.jpeg
201,car,toy,toy/img_102548.jpeg
202,car,car,car/img_177261.jpeg
202,car,basket,basket/img_13883.jpeg
202,car,computer,computer/img_251058.jpeg
202,car,sand,sand/img_339627.jpeg
203,car,car,car/img_16004.jpeg
203,car,puzzle,puzzle/img_557658.jpeg
203,car,toy,toy/img_107000.jpeg
203,car,basket,basket/img_97054.jpeg
204,car,car,car/img_331943.jpeg
204,car,window,window/img_3597.jpeg
204,car,sand,sand/img_554229.jpeg
204,car,computer,computer/img_549323.jpeg
205,car,car,car/img_141116.jpeg
205,car,hand,hand/img_548064.jpeg
205,car,basket,basket/img_29883.jpeg
205,car,floor,floor/img_4953.jpeg
206,car,car,car/img_2904.jpeg
206,car,basket,basket/img_332.jpeg
206,car,hand,hand/img_93386.jpeg
206,car,toy,toy/img_116346.jpeg
207,car,car,car/img_98634.jpeg
207,car,kitchen,kitchen/img_551287.jpeg
207,car,floor,floor/img_66596.jpeg
207,car,table,table/img_559370.jpeg
208,car,car,car/img_331991.jpeg
208,car,computer,computer/img_548984.jpeg
208,car,basket,basket/img_14373.jpeg
208,car,road,road/img_329868.jpeg
209,car,car,car/img_94328.jpeg
209,car,toy,toy/img_254819.jpeg
209,car,foot,foot/img_351646.jpeg
209,car,door,door/img_1312.jpeg
210,car,car,car/img_142200.jpeg
210,car,window,window/img_128729.jpeg
210,car,ground,ground/img_555277.jpeg
210,car,computer,computer/img_549520.jpeg
211,car,car,car/img_356471.jpeg
211,car,sand,sand/img_554208.jpeg
211,car,hand,hand/img_112251.jpeg
211,car,door,door/img_15471.jpeg
212,car,car,car/img_183067.jpeg
212,car,floor,floor/img_1004484.jpeg
212,car,table,table/img_115156.jpeg
212,car,cat,cat/img_7025.jpeg
213,car,car,car/img_142051.jpeg
213,car,cat,cat/img_344745.jpeg
213,car,door,door/img_147886.jpeg
213,car,foot,foot/img_547695.jpeg
214,car,car,car/img_546894.jpeg
214,car,ground,ground/img_177133.jpeg
214,car,floor,floor/img_72645.jpeg
214,car,kitchen,kitchen/img_19556.jpeg
215,car,car,car/img_141137.jpeg
215,car,room,room/img_106367.jpeg
215,car,ground,ground/img_344230.jpeg
215,car,window,window/img_124803.jpeg
216,car,car,car/img_546780.jpeg
216,car,puzzle,puzzle/img_363161.jpeg
216,car,computer,computer/img_325683.jpeg
216,car,table,table/img_565666.jpeg
217,car,car,car/img_331953.jpeg
217,car,table,table/img_101440.jpeg
217,car,room,room/img_75651.jpeg
217,car,door,door/img_328604.jpeg
218,car,car,car/img_145023.jpeg
218,car,room,room/img_552244.jpeg
218,car,paper,paper/img_77012.jpeg
218,car,hand,hand/img_147858.jpeg
219,car,car,car/img_573680.jpeg
219,car,puzzle,puzzle/img_332831.jpeg
219,car,room,room/img_577134.jpeg
219,car,chair,chair/img_101209.jpeg
220,car,car,car/img_94337.jpeg
220,car,ball,ball/img_48264.jpeg
220,car,kitchen,kitchen/img_166974.jpeg
220,car,basket,basket/img_85884.jpeg
221,car,car,car/img_573672.jpeg
221,car,room,room/img_99374.jpeg
221,car,kitchen,kitchen/img_248937.jpeg
221,car,foot,foot/img_175724.jpeg
222,car,car,car/img_10121.jpeg
222,car,crib,crib/img_558287.jpeg
222,car,road,road/img_81523.jpeg
222,car,ground,ground/img_64589.jpeg
223,car,car,car/img_62818.jpeg
223,car,cat,cat/img_6651.jpeg
223,car,floor,floor/img_78900.jpeg
223,car,chair,chair/img_14551.jpeg
224,car,car,car/img_362337.jpeg
224,car,basket,basket/img_14378.jpeg
224,car,crib,crib/img_349599.jpeg
224,car,table,table/img_9163.jpeg
225,car,car,car/img_16050.jpeg
225,car,room,room/img_50991.jpeg
225,car,floor,floor/img_253488.jpeg
225,car,paper,paper/img_364333.jpeg
226,car,car,car/img_94339.jpeg
226,car,kitchen,kitchen/img_33396.jpeg
226,car,chair,chair/img_93301.jpeg
226,car,crib,crib/img_14318.jpeg
227,car,car,car/img_2915.jpeg
227,car,chair,chair/img_9988.jpeg
227,car,cat,cat/img_3934.jpeg
227,car,paper,paper/img_77157.jpeg
228,car,car,car/img_98634.jpeg
228,car,basket,basket/img_255181.jpeg
228,car,computer,computer/img_325677.jpeg
228,car,ground,ground/img_182221.jpeg
229,car,car,car/img_356516.jpeg
229,car,kitchen,kitchen/img_103192.jpeg
229,car,chair,chair/img_357006.jpeg
229,car,sand,sand/img_338997.jpeg
230,car,car,car/img_16039.jpeg
230,car,cat,cat/img_115860.jpeg
230,car,room,room/img_117406.jpeg
230,car,road,road/img_70248.jpeg
231,car,car,car/img_80720.jpeg
231,car,ground,ground/img_177082.jpeg
231,car,table,table/img_568909.jpeg
231,car,ball,ball/img_152010.jpeg
232,car,car,car/img_546780.jpeg
232,car,basket,basket/img_175431.jpeg
232,car,door,door/img_333529.jpeg
232,car,road,road/img_16119.jpeg
233,car,car,car/img_95984.jpeg
233,car,floor,floor/img_128164.jpeg
233,car,sand,sand/img_339631.jpeg
233,car,chair,chair/img_6610.jpeg
234,car,car,car/img_176533.jpeg
234,car,room,room/img_106304.jpeg
234,car,ball,ball/img_48324.jpeg
234,car,door,door/img_136927.jpeg
235,car,car,car/img_65364.jpeg
235,car,door,door/img_141098.jpeg
235,car,window,window/img_4585.jpeg
235,car,stairs,stairs/img_148536.jpeg
236,car,car,car/img_362749.jpeg
236,car,basket,basket/img_99713.jpeg
236,car,puzzle,puzzle/img_1003467.jpeg
236,car,kitchen,kitchen/img_552376.jpeg
237,car,car,car/img_64523.jpeg
237,car,kitchen,kitchen/img_33360.jpeg
237,car,paper,paper/img_37776.jpeg
237,car,sand,sand/img_340848.jpeg
238,car,car,car/img_137025.jpeg
238,car,sand,sand/img_331326.jpeg
238,car,room,room/img_548766.jpeg
238,car,hand,hand/img_95565.jpeg
239,car,car,car/img_16039.jpeg
239,car,table,table/img_568770.jpeg
239,car,kitchen,kitchen/img_568739.jpeg
239,car,door,door/img_23103.jpeg
240,car,car,car/img_331101.jpeg
240,car,sand,sand/img_564604.jpeg
240,car,cat,cat/img_344803.jpeg
240,car,chair,chair/img_169193.jpeg
241,car,car,car/img_1544.jpeg
241,car,room,room/img_30121.jpeg
241,car,toy,toy/img_119079.jpeg
241,car,ball,ball/img_98905.jpeg
242,car,car,car/img_142053.jpeg
242,car,door,door/img_145032.jpeg
242,car,basket,basket/img_97055.jpeg
242,car,paper,paper/img_37314.jpeg
243,car,car,car/img_573681.jpeg
243,car,computer,computer/img_325679.jpeg
243,car,road,road/img_246250.jpeg
243,car,sand,sand/img_340412.jpeg
244,car,car,car/img_365714.jpeg
244,car,kitchen,kitchen/img_89337.jpeg
244,car,crib,crib/img_175407.jpeg
244,car,door,door/img_1396.jpeg
245,car,car,car/img_142015.jpeg
245,car,crib,crib/img_558843.jpeg
245,car,paper,paper/img_364077.jpeg
245,car,kitchen,kitchen/img_46551.jpeg
246,car,car,car/img_177219.jpeg
246,car,table,table/img_10008.jpeg
246,car,foot,foot/img_351607.jpeg
246,car,computer,computer/img_1020098.jpeg
247,car,car,car/img_10116.jpeg
247,car,sand,sand/img_340556.jpeg
247,car,room,room/img_171800.jpeg
247,car,kitchen,kitchen/img_249008.jpeg
248,car,car,car/img_142053.jpeg
248,car,road,road/img_10325.jpeg
248,car,room,room/img_577131.jpeg
248,car,door,door/img_328544.jpeg
249,car,car,car/img_80744.jpeg
249,car,ground,ground/img_357478.jpeg
249,car,crib,crib/img_558148.jpeg
249,car,foot,foot/img_351639.jpeg
250,car,car,car/img_16004.jpeg
250,car,floor,floor/img_114222.jpeg
250,car,road,road/img_10152.jpeg
250,car,ball,ball/img_50682.jpeg
251,car,car,car/img_36052.jpeg
251,car,room,room/img_116786.jpeg
251,car,chair,chair/img_69841.jpeg
251,car,cat,cat/img_4396.jpeg
252,car,car,car/img_343578.jpeg
252,car,foot,foot/img_351711.jpeg
252,car,hand,hand/img_146227.jpeg
252,car,chair,chair/img_108168.jpeg
253,car,car,car/img_44293.jpeg
253,car,computer,computer/img_1019791.jpeg
253,car,basket,basket/img_651.jpeg
253,car,room,room/img_103012.jpeg
254,car,car,car/img_44288.jpeg
254,car,door,door/img_356819.jpeg
254,car,floor,floor/img_50469.jpeg
254,car,puzzle,puzzle/img_364779.jpeg
255,car,car,car/img_136975.jpeg
255,car,toy,toy/img_131253.jpeg
255,car,kitchen,kitchen/img_89361.jpeg
255,car,crib,crib/img_1019643.jpeg
256,car,car,car/img_183004.jpeg
256,car,stairs,stairs/img_157911.jpeg
256,car,crib,crib/img_558837.jpeg
256,car,room,room/img_16861.jpeg
257,car,car,car/img_98618.jpeg
257,car,chair,chair/img_14532.jpeg
257,car,puzzle,puzzle/img_557583.jpeg
257,car,sand,sand/img_331413.jpeg
258,car,car,car/img_553331.jpeg
258,car,basket,basket/img_50189.jpeg
258,car,foot,foot/img_1019730.jpeg
258,car,stairs,stairs/img_93887.jpeg
259,car,car,car/img_183010.jpeg
259,car,crib,crib/img_1019631.jpeg
259,car,sand,sand/img_339738.jpeg
259,car,toy,toy/img_34202.jpeg
260,car,car,car/img_141741.jpeg
260,car,computer,computer/img_1019780.jpeg
260,car,basket,basket/img_33324.jpeg
260,car,window,window/img_115876.jpeg
261,car,car,car/img_62818.jpeg
261,car,puzzle,puzzle/img_554430.jpeg
261,car,hand,hand/img_111076.jpeg
261,car,ground,ground/img_127828.jpeg
262,car,car,car/img_98615.jpeg
262,car,paper,paper/img_334606.jpeg
262,car,foot,foot/img_177683.jpeg
262,car,toy,toy/img_72892.jpeg
263,car,car,car/img_574660.jpeg
263,car,basket,basket/img_14375.jpeg
263,car,ball,ball/img_164179.jpeg
263,car,toy,toy/img_21228.jpeg
264,car,car,car/img_137030.jpeg
264,car,hand,hand/img_95546.jpeg
264,car,basket,basket/img_37448.jpeg
264,car,stairs,stairs/img_176763.jpeg
265,car,car,car/img_36042.jpeg
265,car,crib,crib/img_14315.jpeg
265,car,cat,cat/img_4377.jpeg
265,car,room,room/img_75646.jpeg
266,car,car,car/img_362755.jpeg
266,car,room,room/img_552336.jpeg
266,car,foot,foot/img_340021.jpeg
266,car,toy,toy/img_130223.jpeg
267,car,car,car/img_137049.jpeg
267,car,road,road/img_144808.jpeg
267,car,sand,sand/img_340750.jpeg
267,car,crib,crib/img_171986.jpeg
268,car,car,car/img_343721.jpeg
268,car,paper,paper/img_565314.jpeg
268,car,road,road/img_70473.jpeg
268,car,window,window/img_3582.jpeg
269,car,car,car/img_546785.jpeg
269,car,chair,chair/img_88123.jpeg
269,car,window,window/img_3599.jpeg
269,car,road,road/img_331615.jpeg
270,car,car,car/img_331922.jpeg
270,car,door,door/img_130780.jpeg
270,car,computer,computer/img_1020139.jpeg
270,car,ground,ground/img_83119.jpeg
271,car,car,car/img_343842.jpeg
271,car,toy,toy/img_4917.jpeg
271,car,ground,ground/img_176817.jpeg
271,car,road,road/img_555176.jpeg
272,car,car,car/img_98632.jpeg
272,car,kitchen,kitchen/img_571895.jpeg
272,car,basket,basket/img_6637.jpeg
272,car,table,table/img_559370.jpeg
273,car,car,car/img_331819.jpeg
273,car,cat,cat/img_99759.jpeg
273,car,window,window/img_124901.jpeg
273,car,foot,foot/img_175810.jpeg
274,car,car,car/img_2908.jpeg
274,car,ground,ground/img_64893.jpeg
274,car,stairs,stairs/img_157756.jpeg
274,car,door,door/img_143798.jpeg
275,car,car,car/img_331911.jpeg
275,car,floor,floor/img_114437.jpeg
275,car,road,road/img_29369.jpeg
275,car,door,door/img_346420.jpeg
276,car,car,car/img_80722.jpeg
276,car,ball,ball/img_152387.jpeg
276,car,toy,toy/img_59184.jpeg
276,car,ground,ground/img_105120.jpeg
277,car,car,car/img_98531.jpeg
277,car,chair,chair/img_93449.jpeg
277,car,road,road/img_16394.jpeg
277,car,hand,hand/img_93955.jpeg
278,car,car,car/img_362334.jpeg
278,car,table,table/img_337052.jpeg
278,car,sand,sand/img_564649.jpeg
278,car,puzzle,puzzle/img_341985.jpeg
279,car,car,car/img_362336.jpeg
279,car,toy,toy/img_83491.jpeg
279,car,window,window/img_356892.jpeg
279,car,puzzle,puzzle/img_554681.jpeg
280,car,car,car/img_62815.jpeg
280,car,paper,paper/img_555021.jpeg
280,car,basket,basket/img_6637.jpeg
280,car,puzzle,puzzle/img_557457.jpeg
281,car,car,car/img_141743.jpeg
281,car,puzzle,puzzle/img_341500.jpeg
281,car,toy,toy/img_68764.jpeg
281,car,computer,computer/img_107424.jpeg
282,car,car,car/img_98342.jpeg
282,car,sand,sand/img_555480.jpeg
282,car,door,door/img_554895.jpeg
282,car,crib,crib/img_14293.jpeg
283,car,car,car/img_137111.jpeg
283,car,floor,floor/img_6129.jpeg
283,car,window,window/img_139201.jpeg
283,car,paper,paper/img_565364.jpeg
284,car,car,car/img_365711.jpeg
284,car,puzzle,puzzle/img_332702.jpeg
284,car,basket,basket/img_18975.jpeg
284,car,chair,chair/img_566258.jpeg
285,car,car,car/img_35107.jpeg
285,car,paper,paper/img_554986.jpeg
285,car,window,window/img_129119.jpeg
285,car,hand,hand/img_77331.jpeg
286,car,car,car/img_16042.jpeg
286,car,sand,sand/img_564585.jpeg
286,car,hand,hand/img_112940.jpeg
286,car,basket,basket/img_14367.jpeg
287,car,car,car/img_2932.jpeg
287,car,road,road/img_70462.jpeg
287,car,ball,ball/img_164159.jpeg
287,car,cat,cat/img_56054.jpeg
288,car,car,car/img_144827.jpeg
288,car,ground,ground/img_176593.jpeg
288,car,table,table/img_89590.jpeg
288,car,sand,sand/img_331227.jpeg
289,car,car,car/img_331930.jpeg
289,car,floor,floor/img_33247.jpeg
289,car,ground,ground/img_105141.jpeg
289,car,computer,computer/img_350158.jpeg
290,car,car,car/img_331930.jpeg
290,car,stairs,stairs/img_157692.jpeg
290,car,road,road/img_70495.jpeg
290,car,room,room/img_74674.jpeg
291,car,car,car/img_343842.jpeg
291,car,room,room/img_106365.jpeg
291,car,window,window/img_124840.jpeg
291,car,floor,floor/img_370731.jpeg
292,car,car,car/img_10135.jpeg
292,car,toy,toy/img_83382.jpeg
292,car,paper,paper/img_122503.jpeg
292,car,computer,computer/img_549224.jpeg
293,car,car,car/img_330166.jpeg
293,car,hand,hand/img_182332.jpeg
293,car,table,table/img_568857.jpeg
293,car,foot,foot/img_27071.jpeg
294,car,car,car/img_2915.jpeg
294,car,hand,hand/img_178596.jpeg
294,car,road,road/img_10145.jpeg
294,car,chair,chair/img_172658.jpeg
295,car,car,car/img_98597.jpeg
295,car,puzzle,puzzle/img_1003494.jpeg
295,car,door,door/img_23269.jpeg
295,car,hand,hand/img_326019.jpeg
296,car,car,car/img_81384.jpeg
296,car,puzzle,puzzle/img_341683.jpeg
296,car,ground,ground/img_176571.jpeg
296,car,paper,paper/img_122478.jpeg
297,car,car,car/img_29347.jpeg
297,car,ground,ground/img_554321.jpeg
297,car,kitchen,kitchen/img_107726.jpeg
297,car,stairs,stairs/img_1001534.jpeg
298,car,car,car/img_65368.jpeg
298,car,door,door/img_325732.jpeg
298,car,room,room/img_20756.jpeg
298,car,basket,basket/img_85886.jpeg
299,car,car,car/img_142068.jpeg
299,car,computer,computer/img_1020050.jpeg
299,car,table,table/img_101437.jpeg
299,car,floor,floor/img_168839.jpeg
300,cat,cat,cat/img_115860.jpeg
300,cat,basket,basket/img_37426.jpeg
300,cat,ground,ground/img_357489.jpeg
300,cat,room,room/img_99256.jpeg
301,cat,cat,cat/img_103082.jpeg
301,cat,sand,sand/img_340833.jpeg
301,cat,ground,ground/img_105128.jpeg
301,cat,hand,hand/img_177788.jpeg
302,cat,cat,cat/img_168857.jpeg
302,cat,stairs,stairs/img_148127.jpeg
302,cat,paper,paper/img_37264.jpeg
302,cat,chair,chair/img_14064.jpeg
303,cat,cat,cat/img_344736.jpeg
303,cat,floor,floor/img_326052.jpeg
303,cat,road,road/img_246666.jpeg
303,cat,stairs,stairs/img_351186.jpeg
304,cat,cat,cat/img_91363.jpeg
304,cat,chair,chair/img_6061.jpeg
304,cat,floor,floor/img_107495.jpeg
304,cat,road,road/img_370932.jpeg
305,cat,cat,cat/img_103047.jpeg
305,cat,crib,crib/img_558123.jpeg
305,cat,toy,toy/img_37690.jpeg
305,cat,window,window/img_334356.jpeg
306,cat,cat,cat/img_101126.jpeg
306,cat,door,door/img_344035.jpeg
306,cat,toy,toy/img_110132.jpeg
306,cat,floor,floor/img_47797.jpeg
307,cat,cat,cat/img_3849.jpeg
307,cat,stairs,stairs/img_148729.jpeg
307,cat,room,room/img_68487.jpeg
307,cat,floor,floor/img_553167.jpeg
308,cat,cat,cat/img_157763.jpeg
308,cat,table,table/img_568924.jpeg
308,cat,toy,toy/img_119169.jpeg
308,cat,kitchen,kitchen/img_3444.jpeg
309,cat,cat,cat/img_168857.jpeg
309,cat,chair,chair/img_88186.jpeg
309,cat,kitchen,kitchen/img_145690.jpeg
309,cat,toy,toy/img_32478.jpeg
310,cat,cat,cat/img_115852.jpeg
310,cat,window,window/img_177703.jpeg
310,cat,crib,crib/img_1019673.jpeg
310,cat,chair,chair/img_88178.jpeg
311,cat,cat,cat/img_6650.jpeg
311,cat,toy,toy/img_131323.jpeg
311,cat,door,door/img_172383.jpeg
311,cat,crib,crib/img_327638.jpeg
312,cat,cat,cat/img_344741.jpeg
312,cat,hand,hand/img_1003533.jpeg
312,cat,sand,sand/img_366930.jpeg
312,cat,computer,computer/img_250945.jpeg
313,cat,cat,cat/img_344871.jpeg
313,cat,car,car/img_81542.jpeg
